"OBJECTID","ADDRESS","LOCATION","STREET","PLACEMENT","RACKS","SPACES","GLOBALID","INSTALL_YR","INSTALL_MO","LAT","LON","shape","data_as_of","data_loaded_at","analysis_neighborhood","supervisor_district"
"11367","1250 Quintara Street","Growing Place Family Preschool","QUINTARA","SIDEWALK","3","6",,"2017","5","37.748595","-122.478775","POINT (-122.47877511 37.748595371)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Sunset/Parkside","4"
"10476","333 WEST PORTAL AVE","Harmony Audio Video","WEST PORTAL","SIDEWALK","2","4",,"2015","8","37.737459","-122.4695","POINT (-122.469500393 37.737458954)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","West of Twin Peaks","7"
"11551","2124 MARKET ST","Blackbird","MARKET","SIDEWALK","2","4",,"2015","1","37.767271","-122.429587","POINT (-122.429586693 37.767271305)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Castro/Upper Market","8"
"11205","543 DIVISADERO ST","Club Waziema","DIVISADERO","SIDEWALK","1","2",,"2010","10","37.774615","-122.438041","POINT (-122.438040791 37.774615005)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Hayes Valley","5"
"11814","2648 Judah","Elevation bike co","JUDAH","SIDEWALK","1","2",,"2016","8","37.761179","-122.490383","POINT (-122.490382644 37.761179472)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Sunset/Parkside","4"
"10134","432 CLAY ST","Perricone","CLAY","SIDEWALK","2","4",,"2015","9","37.794998","-122.400723","POINT (-122.400723063 37.794997974)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Chinatown","3"
"12443","1000 HOWARD ST","Mi Tierra Supermarket","HOWARD","SIDEWALK","2","4",,"2013","7","37.779699","-122.407584","POINT (-122.407583795 37.779699003)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","South of Market","6"
"10530","1128 VALENCIA ST","AptandUK","VALENCIA","SIDEWALK","1","2",,"0","0","37.754677","-122.421187","POINT (-122.421186795 37.754677006)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Mission","9"
"10323","1501 O'Farrell St","Rosa Parks Elementary School","ELLIS","SIDEWALK","3","6",,"2015","12","37.783525","-122.430247","POINT (-122.430247487 37.7835248)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Western Addition","5"
"9834","2031 BUSH ST","Nihonmachi Little Friends","BUSH","SIDEWALK","2","4",,"2015","1","37.787085","-122.430577","POINT (-122.43057679 37.787085003)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Pacific Heights","5"
"12165","4298 24TH ST","Philz Coffee","24TH","SIDEWALK","1","2",,"2006","0","37.751259","-122.438244","POINT (-122.438243793 37.751259007)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Noe Valley","8"
"11014","410 BUSH ST","Academy of Art University","BUSH","SIDEWALK","1","2",,"0","0","37.791165","-122.404534","POINT (-122.404533793 37.791165001)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Financial District/South Beach","3"
"9922","1621 HAIGHT ST","Dr. Martens","HAIGHT","SIDEWALK","1","2",,"2002","0","37.769545","-122.448934","POINT (-122.448933789 37.769545007)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Haight Ashbury","5"
"12565","2301 Ocean Avenue","David L Rothman DDS","Ocean Avenue","SIDEWALK","1","2",,"2019","12","37.72923351","-122.46827144","POINT (-122.468271438 37.729233507)","2020 Jan 31 02:21:38 PM","2024 Jun 17 10:17:16 AM","West of Twin Peaks","7"
"11948","301 08TH ST","Prelinger Library","08TH","SIDEWALK","1","2",,"2002","0","37.774971","-122.409373","POINT (-122.409372795 37.774971004)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","South of Market","6"
"8754","123 South Van Ness Avenue","Fight and Fitness","South Van Ness Avenue","SIDEWALK","3","6",,"2018","1","0","0","POINT (-122.41762422 37.771461309)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Mission","6"
"8676","1 Dr Carlton B Goodlett Pl","City Hall Entrance","Dr Carlton B Goodlett Pl","SIDEWALK","3","6",,"2017","10","0","0","POINT (-122.418817341 37.779323509)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Tenderloin","5"
"8891","3100 Mission Street","Sweet Chinito Coffee","Mission Street","SIDEWALK","1","2",,"2018","4","0","0","POINT (-122.418616676 37.747886584)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Bernal Heights","9"
"9431","1166 HOWARD ST","Ralph Gracie Jiu Jitsu","HOWARD","SIDEWALK","2","4",,"2013","1","37.776803","-122.411461","POINT (-122.411460794 37.776803003)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","South of Market","6"
"12273","1901 FILLMORE ST","Crossroads Trading Co.","FILLMORE; BUSH","SIDEWALK","2","4",,"2015","10","37.787024","-122.433548","POINT (-122.433548145 37.787023737)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Pacific Heights","5"
"13962","252 5th Street",,,"SIDEWALK","4","8",,"2020","9",,,"POINT (-122.404145427 37.780863077)","2020 Dec 31 12:19:06 PM","2024 Jun 17 10:17:16 AM","South of Market","6"
"9695","96 LELAND AVE","El Buen Saborz","LELAND","SIDEWALK","1","2",,"2009","0","37.712065","-122.405342","POINT (-122.405341803 37.712065008)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Visitacion Valley","10"
"10366","3400 CESAR CHAVEZ ST","Walgreens","CESAR CHAVEZ","SIDEWALK","3","6",,"2011","3","37.748492","-122.418649","POINT (-122.418648796 37.748492005)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Mission","9"
"9119","69 WEST PORTAL AVE","Mozarella Di Bufala Pizza","WEST PORTAL","SIDEWALK","1","2",,"2015","1","37.739951","-122.466339","POINT (-122.466339391 37.73995071)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","West of Twin Peaks","7"
"8619","2899 24th Street","Burbujas Text-o-Mart","24th Street","SIDEWALK","1","2",,"2018","4","0","0","POINT (-122.409872901 37.752527011)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Mission","9"
"12152","366 COLUMBUS AVE","Buster's Cheesesteak","VALLEJO","SIDEWALK","1","2",,"2006","0","37.79856","-122.407335","POINT (-122.407334993 37.7985599)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","North Beach","3"
"12429","5251 03RD ST","Las Palmas","03RD","SIDEWALK","1","2",,"2013","8","37.729766","-122.392141","POINT (-122.392140802 37.729766005)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Bayview Hunters Point","10"
"12824","622 Eddy","L&G vietnamese sandwiches","Eddy","SIDEWALK","1","2",,"2019","12","37.78326046","-122.41799256","POINT (-122.417992558 37.783260455)","2020 Jan 31 02:21:37 PM","2024 Jun 17 10:17:16 AM","Tenderloin","5"
"10721","2323 MISSION ST","Cha Cha Cha","MISSION","SIDEWALK","1","2",,"2005","0","37.759859","-122.418802","POINT (-122.418801795 37.759859005)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Mission","9"
"11374","2576 03RD ST","Third Street Boxing Gym","03RD","SIDEWALK","2","4",,"2011","4","37.756956","-122.388496","POINT (-122.388495801 37.756956003)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Potrero Hill","10"
"8926","10 Kirkham Street","Childcare Center","Kirkham Street","SIDEWALK","1","2",,"2019","2","0","0","POINT (-122.461077087 37.760617262)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Inner Sunset","7"
"8784","2400 14th Avenue","Golden Gate Masonic Temple","14th Avenue","SIDEWALK","1","2",,"2018","4","0","0","POINT (-122.469993179 37.743051251)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","West of Twin Peaks","7"
"11319","401 Euclid Ave","Laurel Hill Nursery School","EUCLID","SIDEWALK","2","4",,"2015","11","37.783996","-122.452848","POINT (-122.452848101 37.78399562)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Presidio Heights","2"
"9220","1 DR CARLTON B GOODLETT PL","City Hall","POLK","SIDEWALK","2","4",,"2003","0","37.778841","-122.419017","POINT (-122.419016792 37.778841003)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Tenderloin","5"
"9691","1200 IRVING ST","Andronico's Market","IRVING","SIDEWALK","1","2",,"2013","1","37.764344","-122.471155","POINT (-122.471154787 37.764344008)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Inner Sunset","7"
"11111","1320 POTRERO AVE","UNKNOWN","POTRERO","SIDEWALK","1","2",,"2003","0","37.751007","-122.406457","POINT (-122.406456798 37.751007005)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Mission","9"
"13471","1320 Ocean Avenue",,"Ocean Avenue","SIDEWALK","1","2",,"2020","2",,,"POINT (-122.456834199 37.724281891)","2020 Jun 19 01:18:28 PM","2024 Jun 17 10:17:16 AM","West of Twin Peaks","7"
"14205","3549 19th Street","Mission Playground and Pool","19th Street","SIDEWALK","3","6",,"2021","4",,,"POINT (-122.475193615 37.724319001)","2021 Dec 29 04:46:38 PM","2024 Jun 17 10:17:16 AM","Lakeshore","7"
"13633","2555 Irving Street","Nomad Cyclery","Irving Street","SIDEWALK","1","2",,"2020","7",,,"POINT (-122.485224618 37.763213251)","2020 Jun 19 04:23:31 PM","2024 Jun 17 10:17:16 AM","Sunset/Parkside","4"
"12679","11 pearl","Sushi Zone","pearl","SIDEWALK","1","2",,"2019","12","37.77116403","-122.42394338","POINT (-122.423943377 37.771164029)","2020 Jan 31 02:21:36 PM","2024 Jun 17 10:17:16 AM","Mission","8"
"12314","4100 24TH ST","Heroine","24TH","SIDEWALK","1","2",,"2002","0","37.751432","-122.434367","POINT (-122.434366794 37.751432007)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Noe Valley","8"
"11974","400 DEWEY BLVD","ChouChou French Restaurant","DEWEY","SIDEWALK","1","2",,"2002","0","37.747383","-122.459509","POINT (-122.459508791 37.74738301)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","West of Twin Peaks","7"
"13496","4753 Mission Street",,"Mission Street","SIDEWALK","2","4",,"2020","3",,,"POINT (-122.436794997 37.722054064)","2020 Jun 19 03:02:41 PM","2024 Jun 17 10:17:16 AM","Outer Mission","11"
"11435","3153 17TH ST","ODC Theater","17TH","SIDEWALK","2","4",,"2012","9","37.763384","-122.416434","POINT (-122.416433796 37.763384004)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Mission","9"
"12733","2125 Chestnut St","Apple Store","Chestnut St","SIDEWALK","2","4",,"2019","12","37.80053986","-122.43836564","POINT (-122.438365638 37.800539856)","2020 Jan 31 02:21:37 PM","2024 Jun 17 10:17:16 AM","Marina","2"
"8745","1 Tiffany Avenue","Planned Parenthood","Tiffany Avenue","SIDEWALK","3","6",,"2018","12","0","0","POINT (-122.420504173 37.746132091)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Bernal Heights","9"
"8873","3624 Geary Blvd","Wells Fargo","Geary Blvd","SIDEWALK","1","1",,"2017","9","0","0","POINT (-122.458135689 37.78160773)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Presidio Heights","2"
"8973","123 Mission Street","Entelo","Mission Street","SIDEWALK","1","2",,"2018","9","0","0","POINT (-122.39433905 37.79188222)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Financial District/South Beach","6"
"8610","805 Columbus Avenue","Beacon Coffee Shop","Columbus Avenue","SIDEWALK","1","2",,"2018","6","0","0","POINT (-122.41325273 37.802225349)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Russian Hill","3"
"10933","3409 24TH ST","Papalote Mexican Grill","24TH","SIDEWALK","1","2",,"2002","0","37.751935","-122.42093","POINT (-122.420929796 37.751935006)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Mission","8"
"22091","340 Fell St","Rivian","Linden St","ROADWAY","8","16",,"2024","1",,,"POINT (-122.423954207 37.776277996)","2024 Feb 01 01:10:27 PM","2024 Jun 17 10:17:16 AM","Hayes Valley","5"
"8716","201 Alma Street","Grattan Playground Entrance","Alma Street","SIDEWALK","2","4",,"2018","2","0","0","POINT (-122.452123893 37.762677502)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Haight Ashbury","8"
"13936","214 Pierce Street",,"Pierce Street","SIDEWALK","3","6",,"2020","12",,,"POINT (-122.433764686 37.771889295)","2020 Dec 31 12:16:52 PM","2024 Jun 17 10:17:16 AM","Haight Ashbury","5"
"9367","1017 MARKET ST","UNKNOWN","MARKET","SIDEWALK","1","2",,"2002","0","37.781556","-122.410405","POINT (-122.410404794 37.781556003)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","South of Market","6"
"12647","3200 Fulton","Golden Gate Dental","Fulton","SIDEWALK","1","2",,"2019","12","37.77340172","-122.46599059","POINT (-122.465990593 37.773401721)","2020 Jan 31 02:21:36 PM","2024 Jun 17 10:17:16 AM","Inner Richmond","1"
"14137","193 10th Avenue",,"10th Avenue","SIDEWALK","2","4",,"2021","3",,,"POINT (-122.468870205 37.784897783)","2021 Dec 29 04:46:38 PM","2024 Jun 17 10:17:16 AM","Inner Richmond","1"
"11760","2455 FILLMORE ST","Tully's Coffee","FILLMORE","SIDEWALK","1","2",,"2010","9","37.792286","-122.434572","POINT (-122.434571789 37.792286004)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Pacific Heights","2"
"10874","400 Balboa St","Cai's Framework","BALBOA","SIDEWALK","1","2",,"2016","11","37.77735","-122.462978","POINT (-122.462977761 37.777349846)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Inner Richmond","1"
"12288","1201 GENEVA AVE","Tienda Santa Marta","NAPLES","SIDEWALK","1","2",,"2013","4","37.714332","-122.435815","POINT (-122.435814798 37.71433201)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Excelsior","11"
"14185","1166 Howard Street",,"Howard Street","SIDEWALK","4","8",,"2021","4",,,"POINT (-122.411080919 37.776648817)","2021 Dec 29 04:46:38 PM","2024 Jun 17 10:17:16 AM","South of Market","6"
"14299","1388 haight",,"haight","SIDEWALK","2","4",,"2021","9",,,"POINT (-122.445038604 37.770257578)","2021 Dec 29 04:46:38 PM","2024 Jun 17 10:17:16 AM","Haight Ashbury","5"
"8559","30 Mission Street","Rosa Mexicano","Mission Street","SIDEWALK","1","2",,"2018","5","0","0","POINT (-122.393474808 37.793202899)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Financial District/South Beach","6"
"8882","883 Mission Street","Zpizza","Mission Street","SIDEWALK","2","4",,"2018","4","0","0","POINT (-122.405068821 37.78337075)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","South of Market","6"
"14194","828 Innes Avenue","Shipyard K9 Supplies","Innes Avenue","SIDEWALK","1","2",,"2021","4",,,"POINT (-122.375940716 37.732110345)","2021 Dec 29 04:46:38 PM","2024 Jun 17 10:17:16 AM","Bayview Hunters Point","10"
"13822","668 Capp Street",,"Capp Street","SIDEWALK","1","2",,"2020","9",,,"POINT (-122.417722077 37.756053172)","2020 Dec 31 12:01:54 PM","2024 Jun 17 10:17:16 AM","Mission","9"
"9983","405 HOWARD ST","New Resource Bank","HOWARD","SIDEWALK","1","2",,"2010","11","37.788886","-122.395237","POINT (-122.395236796 37.788886)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Financial District/South Beach","6"
"14273","120 Grant Ave",,"Grant Ave","SIDEWALK","3","6",,"2021","7",,,"POINT (-122.405088136 37.78806112)","2021 Dec 29 04:46:38 PM","2024 Jun 17 10:17:16 AM","Financial District/South Beach","3"
"10155","49 STEVENSON ST","Yank Sing restaurant","STEVENSON","SIDEWALK","1","2",,"2010","11","37.789731","-122.399339","POINT (-122.399338795 37.789731001)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Financial District/South Beach","6"
"10390","2325 PINE ST","La Boulange Cafe & Bakery","PINE","SIDEWALK","1","2",,"2010","0","37.787624","-122.434018","POINT (-122.434017789 37.787624004)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Pacific Heights","5"
"11545","1201 VICENTE ST","Riverside Seafood Restaurant","VICENTE","SIDEWALK","1","2",,"2010","0","37.738889","-122.479865","POINT (-122.479864789 37.738889011)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Sunset/Parkside","4"
"20246","494 columbus st",,"columbus st","SIDEWALK","2","4",,"2022","2",,,"POINT (-122.408855677 37.799390838)","2023 Feb 03 03:09:49 PM","2024 Jun 17 10:17:16 AM","North Beach","3"
"10718","1828 CLEMENT ST","dental office","CLEMENT","SIDEWALK","1","2",,"2004","0","37.782528","-122.478985","POINT (-122.478984785 37.782528007)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Outer Richmond","1"
"11295","275 RHODE ISLAND ST","Roll","RHODE ISLAND","SIDEWALK","1","2",,"2012","4","37.766747","-122.402425","POINT (-122.402424798 37.766747003)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Mission Bay","6"
"10709","1400-1598 John F Kennedy Dr.","Beach Chalet Athletic Fields - Golden Gate Park","JOHN F KENNEDY","PARCEL","38","76",,"2015","11","37.770731","-122.492551","POINT (-122.492550876 37.770730793)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Golden Gate Park","1"
"9569","115 Clement","Sparky's Fun and Joy","CLEMENT","SIDEWALK","1","2",,"2016","11","37.78306","-122.460308","POINT (-122.460308044 37.783059887)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Inner Richmond","1"
"11675","222 KEARNY ST","UNKNOWN","KEARNY","SIDEWALK","1","2",,"2004","0","37.790191","-122.403651","POINT (-122.403650794 37.790191001)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Financial District/South Beach","3"
"9549","1 HALLIDIE PLZ","NextSpace","MARKET","SIDEWALK","3","6",,"2013","9","37.784126","-122.408758","POINT (-122.408757994 37.784126252)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Tenderloin","3"
"10464","1000 COLE ST","La Boulange Cafe & Bakery","COLE","SIDEWALK","2","4",,"2011","1","37.764764","-122.449441","POINT (-122.449440791 37.764764006)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Haight Ashbury","8"
"13663","2499 Lombard St","Original Buffalo Wings","Lombard St","SIDEWALK","1","2",,"2020","8",,,"POINT (-122.442514487 37.799077679)","2020 Dec 31 11:57:52 AM","2024 Jun 17 10:17:16 AM","Marina","2"
"9352","620 TREAT AVE","Southern Pacific Brewing","TREAT","ROADWAY","6","12",,"2014","5","37.760106","-122.414105","POINT (-122.414104796 37.760106004)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Mission","9"
"9731","4 BRADY ST","Louie Hair Salon","BRADY","SIDEWALK","1","2",,"2010","0","37.773208","-122.421104","POINT (-122.421104194 37.773207894)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Mission","6"
"12196","950 GEARY ST","Edinburgh Castle Pub","GEARY","SIDEWALK","1","2",,"2004","0","37.786248","-122.418948","POINT (-122.418947793 37.786248003)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Tenderloin","3"
"11622","1035 MARKET ST","AIDS LifeCycle office","MARKET","SIDEWALK","2","4",,"2011","5","37.781214","-122.410772","POINT (-122.410771794 37.781214002)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","South of Market","6"
"12010","65 09TH ST","UNKNOWN","09TH","SIDEWALK","1","2",,"2004","0","37.776765","-122.414935","POINT (-122.414934794 37.776765004)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","South of Market","6"
"10959","1396 LA PLAYA","Java Beach Cafe","LA PLAYA","SIDEWALK","1","2",,"2010","0","37.760446","-122.508918","POINT (-122.508917783 37.760446011)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Sunset/Parkside","4"
"9721","3160 MISSION ST","Atlas Motors and El Rio","MISSION","SIDEWALK","2","4",,"2003","0","37.746669","-122.419531","POINT (-122.419530796 37.746669006)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Bernal Heights","9"
"9482","3360 20TH ST","DIY Co","20TH","SIDEWALK","2","4",,"2015","10","37.758884","-122.416033","POINT (-122.416032733 37.758883788)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Mission","9"
"12813","1460 Mission St","WeWork/1480 Mission Street","Mission St","SIDEWALK","3","6",,"2019","12","37.77471949","-122.41662088","POINT (-122.416620883 37.774719491)","2020 Jan 31 02:21:37 PM","2024 Jun 17 10:17:16 AM","South of Market","6"
"21170",,"Park Stables",,,"5","10",,"2023","10",,,"POINT (-122.494617217 37.76889099)","2023 Nov 13 03:39:45 PM","2024 Jun 17 10:17:16 AM","Golden Gate Park","4"
"11600","3914 24TH ST","See Jane Run","24TH","SIDEWALK","1","2",,"2004","0","37.751772","-122.430115","POINT (-122.430114794 37.751772007)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Noe Valley","8"
"13470","1738 Ocean Avenue",,"Ocean Avenue","SIDEWALK","2","4",,"2020","2",,,"POINT (-122.460641029 37.72535651)","2020 Jun 19 01:18:28 PM","2024 Jun 17 10:17:16 AM","West of Twin Peaks","7"
"10116","3228 16TH ST","Mozzeria","16TH","SIDEWALK","1","2",,"2015","1","37.764889","-122.424876","POINT (-122.424875994 37.764889205)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Mission","8"
"9703","3984 24TH ST","residential","24TH","SIDEWALK","1","2",,"0","0","37.751693","-122.431431","POINT (-122.431430794 37.751692596)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Noe Valley","8"
"12494","141 11th Street","Aikido Suginami Aikikai","11th Street","SIDEWALK","1","2",,"2019","12","37.77379161","-122.4164164","POINT (-122.416416404 37.77379161)","2020 Jan 31 02:21:37 PM","2024 Jun 17 10:17:16 AM","South of Market","6"
"20327","327 Connecticut",,"Connecticut","SIDEWALK","1","2",,"2022","4",,,"POINT (-122.397464852 37.762100338)","2023 Feb 03 03:11:49 PM","2024 Jun 17 10:17:16 AM","Potrero Hill","10"
"12194","1286 SANCHEZ ST","Family Practice doctor's office","SANCHEZ","SIDEWALK","1","2",,"2010","12","37.748574","-122.429624","POINT (-122.429623794 37.748574007)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Noe Valley","8"
